_id,metadata.speed,metadata.bateria,metadata.numSV,metadata.dateUtcIso,metadata.accH,metadata.hMSL,metadata.lng,metadata.lat
5ff94663b38af81a0c050a8e,0.51,239,15,2021-01-09T06:00:01.000Z,0.068,21.218,-40.2436659,-20.2415625
5ff94665b38af81a0c050a90,0.21,239,16,2021-01-09T06:00:03.000Z,0.066,21.107,-40.2436589,-20.2415676
5ff94667b38af81a0c050a95,0.22,241,16,2021-01-09T06:00:05.000Z,0.059,21.121,-40.2436551,-20.2415703
5ff94669b38af81a0c050a99,0.01,238,15,2021-01-09T06:00:07.000Z,0.056,21.11,-40.2436551,-20.2415706
5ff9466bb38af81a0c050a9e,0.0,239,16,2021-01-09T06:00:09.000Z,0.06,21.059,-40.2436552,-20.2415707
5ff9466db38af81a0c050aa5,0.01,238,15,2021-01-09T06:00:11.000Z,0.06,21.029,-40.2436552,-20.2415708
5ff9466db38af81a0c050aa7,0.01,242,15,2021-01-09T06:00:12.000Z,0.061,21.012,-40.2436552,-20.2415709
5ff9466eb38af81a0c050aa9,0.3,239,15,2021-01-09T06:00:13.000Z,0.06,20.972,-40.2436567,-20.24157
5ff94670b38af81a0c050ab0,0.66,242,15,2021-01-09T06:00:15.000Z,0.087,20.971,-40.243667,-20.241565
5ff94672b38af81a0c050ab6,0.56,241,15,2021-01-09T06:00:17.000Z,0.057,20.936,-40.2436778,-20.2415595
5ff94678b38af81a0c050abd,0.0,238,16,2021-01-09T06:00:19.000Z,0.067,20.872,-40.2436787,-20.2415588
5ff94678b38af81a0c050ac1,0.0,242,14,2021-01-09T06:00:20.000Z,0.068,20.891,-40.2436787,-20.2415588
5ff94678b38af81a0c050ac2,0.01,241,16,2021-01-09T06:00:21.000Z,0.057,20.88,-40.2436787,-20.2415589
5ff94678b38af81a0c050ac3,0.0,240,15,2021-01-09T06:00:22.000Z,0.06,20.843,-40.2436787,-20.2415589
5ff9467bb38af81a0c050ace,0.0,238,16,2021-01-09T06:00:23.000Z,0.057,20.842,-40.2436786,-20.2415588
5ff9467bb38af81a0c050acf,0.01,242,16,2021-01-09T06:00:24.000Z,0.053,20.823,-40.2436786,-20.2415589
5ff9467bb38af81a0c050ad4,0.0,241,14,2021-01-09T06:00:26.000Z,0.063,20.782,-40.2436785,-20.241559
5ff9467db38af81a0c050ad8,0.0,239,16,2021-01-09T06:00:27.000Z,0.059,20.773,-40.2436786,-20.2415589
5ff9467eb38af81a0c050adc,0.16,238,16,2021-01-09T06:00:28.000Z,0.057,20.709,-40.2436794,-20.2415586
5ff9467fb38af81a0c050ae0,0.42,242,15,2021-01-09T06:00:29.000Z,0.055,20.726,-40.2436821,-20.241557
5ff94682b38af81a0c050aea,0.85,242,15,2021-01-09T06:00:30.000Z,0.056,20.714,-40.2436882,-20.2415532
5ff94683b38af81a0c050aec,1.03,238,15,2021-01-09T06:00:31.000Z,0.061,20.656,-40.2436951,-20.241547
5ff94683b38af81a0c050aef,1.14,235,15,2021-01-09T06:00:32.000Z,0.063,20.757,-40.2437016,-20.2415385
5ff94684b38af81a0c050af3,1.19,238,15,2021-01-09T06:00:33.000Z,0.075,20.722,-40.2437073,-20.2415289
5ff94685b38af81a0c050af7,1.2,240,15,2021-01-09T06:00:34.000Z,0.067,20.743,-40.2437113,-20.2415194
5ff94686b38af81a0c050afb,0.93,240,15,2021-01-09T06:00:35.000Z,0.077,20.729,-40.2437126,-20.2415099
5ff94687b38af81a0c050afe,0.86,241,15,2021-01-09T06:00:36.000Z,0.063,20.606,-40.243713,-20.2415015
5ff94688b38af81a0c050b02,0.4,240,16,2021-01-09T06:00:37.000Z,0.056,20.686,-40.2437132,-20.2414961
5ff94689b38af81a0c050b03,0.03,240,16,2021-01-09T06:00:38.000Z,0.06,20.704,-40.2437132,-20.2414955
5ff9468ab38af81a0c050b08,0.31,240,16,2021-01-09T06:00:39.000Z,0.061,20.74,-40.243713,-20.2414972
5ff9468bb38af81a0c050b0c,0.75,242,15,2021-01-09T06:00:40.000Z,0.061,20.742,-40.2437115,-20.2415029
5ff9468cb38af81a0c050b0e,1.0,240,15,2021-01-09T06:00:41.000Z,0.062,20.758,-40.2437081,-20.2415109
5ff9468db38af81a0c050b12,1.12,240,16,2021-01-09T06:00:42.000Z,0.063,20.68,-40.2437039,-20.2415197
5ff9468eb38af81a0c050b14,1.15,242,15,2021-01-09T06:00:43.000Z,0.059,20.701,-40.2436999,-20.2415296
5ff94690b38af81a0c050b19,1.19,240,14,2021-01-09T06:00:45.000Z,0.073,20.731,-40.2437013,-20.2415503
5ff94691b38af81a0c050b1c,1.24,242,15,2021-01-09T06:00:46.000Z,0.071,20.763,-40.2437076,-20.2415591
5ff94693b38af81a0c050b22,1.46,240,14,2021-01-09T06:00:48.000Z,0.076,20.788,-40.2437322,-20.2415675
5ff94695b38af81a0c050b27,1.87,242,16,2021-01-09T06:00:50.000Z,0.06,20.886,-40.2437644,-20.2415606
5ff94696b38af81a0c050b2b,1.95,238,15,2021-01-09T06:00:52.000Z,0.052,20.928,-40.2437951,-20.2415416
5ff94698b38af81a0c050b2f,1.82,240,13,2021-01-09T06:00:54.000Z,0.064,21.032,-40.2438235,-20.24152
5ff9469ab38af81a0c050b33,1.78,239,15,2021-01-09T06:00:56.000Z,0.058,21.135,-40.2438498,-20.2414995
5ff9469cb38af81a0c050b37,1.57,239,14,2021-01-09T06:00:58.000Z,0.063,21.194,-40.2438744,-20.2414804
5ff9469db38af81a0c050b3a,1.13,240,16,2021-01-09T06:01:00.000Z,0.057,21.329,-40.2438929,-20.2414647
5ff9469fb38af81a0c050b40,1.15,240,17,2021-01-09T06:01:02.000Z,0.063,21.45,-40.2439078,-20.2414509
5ff946a0b38af81a0c050b45,1.28,238,16,2021-01-09T06:01:03.000Z,0.061,21.508,-40.2439163,-20.241443
5ff946a2b38af81a0c050b49,1.74,239,16,2021-01-09T06:01:05.000Z,0.054,21.567,-40.2439394,-20.2414245
