_id,metadata.speed,metadata.bateria,metadata.numSV,metadata.dateUtcIso,metadata.accH,metadata.hMSL,metadata.lng,metadata.lat
5ffbbf34b38af81a0c099bf7,1.34,240,13,2021-01-11T03:00:02.000Z,0.377,26.536,-40.2442944,-20.2419824
5ffbbf35b38af81a0c099bf8,1.25,241,13,2021-01-11T03:00:04.000Z,0.806,25.023,-40.2443041,-20.2419655
5ffbbf37b38af81a0c099bf9,0.68,243,12,2021-01-11T03:00:06.000Z,0.373,24.965,-40.2443021,-20.2419486
5ffbbf39b38af81a0c099bfa,0.39,242,11,2021-01-11T03:00:08.000Z,0.375,24.687,-40.244301,-20.2419502
5ffbbf3bb38af81a0c099bfb,1.29,240,13,2021-01-11T03:00:10.000Z,0.39,24.436,-40.2442982,-20.2419701
5ffbbf3cb38af81a0c099bfc,1.66,240,12,2021-01-11T03:00:11.000Z,0.4,24.275,-40.2442976,-20.2419841
5ffbbf3eb38af81a0c099bfd,1.98,240,11,2021-01-11T03:00:13.000Z,0.51,24.338,-40.2443058,-20.2420189
5ffbbf40b38af81a0c099bfe,2.08,240,10,2021-01-11T03:00:15.000Z,0.504,24.539,-40.2443144,-20.2420523
5ffbbf42b38af81a0c099bff,2.28,240,12,2021-01-11T03:00:17.000Z,0.426,24.66,-40.2443224,-20.2420912
5ffbbf44b38af81a0c099c00,2.37,243,12,2021-01-11T03:00:19.000Z,0.358,25.024,-40.2443317,-20.242131
5ffbbf45b38af81a0c099c01,2.46,243,12,2021-01-11T03:00:20.000Z,0.347,25.218,-40.2443382,-20.2421508
5ffbbf47b38af81a0c099c02,2.35,243,11,2021-01-11T03:00:22.000Z,0.339,25.498,-40.2443501,-20.2421915
5ffbbf48b38af81a0c099c03,2.38,241,11,2021-01-11T03:00:23.000Z,0.365,25.695,-40.2443559,-20.2422111
5ffbbf4ab38af81a0c099c04,2.55,243,12,2021-01-11T03:00:25.000Z,0.436,25.622,-40.2443727,-20.2422526
5ffbbf4bb38af81a0c099c05,2.56,242,12,2021-01-11T03:00:26.000Z,0.33,25.5,-40.2443841,-20.2422736
5ffbbf4db38af81a0c099c06,2.49,240,12,2021-01-11T03:00:27.000Z,0.314,25.349,-40.2443927,-20.2422946
5ffbbf4eb38af81a0c099c07,1.96,242,12,2021-01-11T03:00:28.000Z,0.32,25.203,-40.2444021,-20.2423132
5ffbbf4fb38af81a0c099c08,1.48,240,12,2021-01-11T03:00:29.000Z,0.315,24.966,-40.2444092,-20.2423271
5ffbbf50b38af81a0c099c09,0.84,242,11,2021-01-11T03:00:30.000Z,0.352,24.621,-40.2444147,-20.2423379
5ffbbf51b38af81a0c099c0a,0.67,243,11,2021-01-11T03:00:31.000Z,0.347,24.473,-40.2444187,-20.2423432
5ffbbf52b38af81a0c099c0b,0.7,242,12,2021-01-11T03:00:32.000Z,0.322,24.495,-40.2444216,-20.2423482
5ffbbf54b38af81a0c099c0c,1.14,242,12,2021-01-11T03:00:33.000Z,0.309,24.749,-40.2444248,-20.2423556
5ffbbf55b38af81a0c099c0d,1.34,242,10,2021-01-11T03:00:34.000Z,0.409,24.987,-40.2444275,-20.2423664
5ffbbf56b38af81a0c099c0e,1.58,240,12,2021-01-11T03:00:35.000Z,0.33,25.137,-40.2444324,-20.2423781
5ffbbf57b38af81a0c099c0f,1.79,241,11,2021-01-11T03:00:36.000Z,0.31,25.042,-40.2444383,-20.2423928
5ffbbf58b38af81a0c099c10,1.9,240,12,2021-01-11T03:00:37.000Z,0.31,24.749,-40.2444465,-20.2424093
