_id,metadata.speed,metadata.bateria,metadata.numSV,metadata.dateUtcIso,metadata.accH,metadata.hMSL,metadata.lng,metadata.lat
5feffdd7e9ff4e0678fdc462,0.99,239,11,2021-01-02T05:00:02.000Z,0.222,23.271,-40.2449158,-20.2423297
5feffdd9e9ff4e0678fdc466,0.61,240,10,2021-01-02T05:00:04.000Z,0.19,23.157,-40.2449313,-20.2423251
5feffddbe9ff4e0678fdc46b,0.41,243,9,2021-01-02T05:00:06.000Z,0.216,23.124,-40.2449423,-20.242321
5feffddce9ff4e0678fdc46d,0.41,243,11,2021-01-02T05:00:08.000Z,0.28,23.014,-40.2449479,-20.242318
5feffddde9ff4e0678fdc471,0.24,241,12,2021-01-02T05:00:09.000Z,0.286,23.068,-40.2449508,-20.2423166
5feffddee9ff4e0678fdc474,0.02,240,10,2021-01-02T05:00:10.000Z,0.374,23.217,-40.2449516,-20.2423165
5feffde0e9ff4e0678fdc476,0.03,240,11,2021-01-02T05:00:11.000Z,0.232,23.387,-40.2449514,-20.2423168
5feffde1e9ff4e0678fdc478,0.01,240,11,2021-01-02T05:00:12.000Z,0.242,23.329,-40.2449516,-20.2423168
5feffde2e9ff4e0678fdc47b,0.39,242,12,2021-01-02T05:00:13.000Z,0.213,23.39,-40.2449501,-20.2423183
5feffde4e9ff4e0678fdc47e,0.51,240,11,2021-01-02T05:00:14.000Z,0.229,23.402,-40.2449465,-20.242321
5feffde5e9ff4e0678fdc480,0.56,242,12,2021-01-02T05:00:15.000Z,0.228,23.355,-40.2449423,-20.2423236
5feffde6e9ff4e0678fdc482,1.02,240,12,2021-01-02T05:00:16.000Z,0.262,23.309,-40.2449352,-20.2423269
5feffde7e9ff4e0678fdc485,1.28,240,12,2021-01-02T05:00:17.000Z,0.208,23.328,-40.244924,-20.2423289
5feffde8e9ff4e0678fdc487,1.26,243,12,2021-01-02T05:00:18.000Z,0.191,23.375,-40.2449125,-20.2423285
5feffdeae9ff4e0678fdc489,1.51,240,11,2021-01-02T05:00:19.000Z,0.239,23.346,-40.2448992,-20.242324
5feffdeae9ff4e0678fdc48c,1.43,240,10,2021-01-02T05:00:20.000Z,0.197,23.354,-40.244888,-20.2423156
5feffdece9ff4e0678fdc48f,1.04,243,10,2021-01-02T05:00:21.000Z,0.238,23.372,-40.2448807,-20.242307
5feffdede9ff4e0678fdc491,0.65,243,11,2021-01-02T05:00:22.000Z,0.166,23.396,-40.2448761,-20.2423013
5feffdeee9ff4e0678fdc493,0.04,242,10,2021-01-02T05:00:23.000Z,0.168,23.415,-40.2448751,-20.2423001
5feffdefe9ff4e0678fdc496,0.48,240,10,2021-01-02T05:00:24.000Z,0.175,23.415,-40.2448774,-20.2423021
5feffdf0e9ff4e0678fdc498,0.9,240,11,2021-01-02T05:00:25.000Z,0.18,23.438,-40.2448832,-20.2423063
5feffdf1e9ff4e0678fdc49b,1.21,240,12,2021-01-02T05:00:26.000Z,0.217,23.48,-40.2448915,-20.2423125
5feffdf2e9ff4e0678fdc49d,1.39,241,11,2021-01-02T05:00:27.000Z,0.189,23.369,-40.2449006,-20.2423205
5feffdf3e9ff4e0678fdc4a0,1.57,241,11,2021-01-02T05:00:28.000Z,0.193,23.349,-40.2449105,-20.242331
5feffdf4e9ff4e0678fdc4a3,1.79,241,12,2021-01-02T05:00:29.000Z,0.178,23.25,-40.2449206,-20.242343
5feffdf5e9ff4e0678fdc4a6,1.79,240,12,2021-01-02T05:00:30.000Z,0.184,23.111,-40.2449289,-20.2423563
