_id,metadata.speed,metadata.bateria,metadata.numSV,metadata.dateUtcIso,metadata.accH,metadata.hMSL,metadata.lng,metadata.lat
5ff7cb30b38af81a0c021d61,0.66,241,11,2021-01-08T03:00:03.000Z,2.992,19.867,-40.2451665,-20.2419548
5ff7cb30b38af81a0c021d63,0.32,240,14,2021-01-08T03:00:04.000Z,3.022,19.03,-40.2451699,-20.2419551
5ff7cb30b38af81a0c021d64,0.07,242,15,2021-01-08T03:00:05.000Z,2.949,18.586,-40.2451717,-20.2419568
5ff7cb30b38af81a0c021d65,0.53,242,17,2021-01-08T03:00:06.000Z,2.94,17.343,-40.2451713,-20.2419547
5ff7cb30b38af81a0c021d66,0.36,242,17,2021-01-08T03:00:07.000Z,2.976,15.936,-40.2451655,-20.2419499
5ff7cb31b38af81a0c021d67,0.54,242,13,2021-01-08T03:00:09.000Z,2.995,16.376,-40.2451595,-20.2419464
5ff7cb31b38af81a0c021d68,0.02,240,14,2021-01-08T03:00:11.000Z,2.532,16.556,-40.2451556,-20.2419413
5ff7cb31b38af81a0c021d69,0.04,242,14,2021-01-08T03:00:13.000Z,1.489,15.707,-40.2451552,-20.2419437
5ff7cb31b38af81a0c021d6a,0.01,241,15,2021-01-08T03:00:15.000Z,1.342,14.706,-40.2451567,-20.2419444
5ff7cb31b38af81a0c021d6b,0.02,244,15,2021-01-08T03:00:16.000Z,1.327,14.518,-40.2451574,-20.2419443
5ff7cb31b38af81a0c021d6c,0.03,244,15,2021-01-08T03:00:17.000Z,1.241,14.475,-40.2451586,-20.2419441
5ff7cb31b38af81a0c021d6d,0.0,244,13,2021-01-08T03:00:20.000Z,1.23,14.036,-40.2451586,-20.2419428
5ff7cb31b38af81a0c021d6e,0.01,244,12,2021-01-08T03:00:21.000Z,1.227,13.717,-40.2451577,-20.2419455
5ff7cb31b38af81a0c021d6f,0.01,243,13,2021-01-08T03:00:22.000Z,1.104,9.762,-40.2451569,-20.2419609
5ff7cb31b38af81a0c021d70,0.01,242,14,2021-01-08T03:00:24.000Z,0.993,4.706,-40.2451614,-20.2419688
5ff7cb31b38af81a0c021d71,0.0,242,15,2021-01-08T03:00:26.000Z,0.971,3.26,-40.2451628,-20.2419699
5ff7cb31b38af81a0c021d72,0.01,242,17,2021-01-08T03:00:28.000Z,0.815,3.307,-40.2451679,-20.2419523
5ff7cb31b38af81a0c021d73,0.01,244,17,2021-01-08T03:00:28.000Z,0.746,5.26,-40.2451737,-20.2419122
5ff7cb31b38af81a0c021d74,0.01,240,17,2021-01-08T03:00:31.000Z,0.656,6.737,-40.2451708,-20.2419076
5ff7cb31b38af81a0c021d75,0.01,244,16,2021-01-08T03:00:32.000Z,0.666,9.152,-40.245169,-20.2418992
5ff7cb31b38af81a0c021d76,0.01,243,16,2021-01-08T03:00:32.000Z,0.654,11.355,-40.2451657,-20.2418905
5ff7cb31b38af81a0c021d77,0.01,244,16,2021-01-08T03:00:35.000Z,0.615,12.378,-40.2451638,-20.2418881
5ff7cb31b38af81a0c021d78,0.0,242,16,2021-01-08T03:00:36.000Z,0.606,12.919,-40.2451619,-20.2418895
5ff7cb31b38af81a0c021d79,0.0,240,15,2021-01-08T03:00:37.000Z,0.613,13.203,-40.2451613,-20.2418894
5ff7cb31b38af81a0c021d7a,0.01,243,15,2021-01-08T03:00:37.000Z,0.597,12.51,-40.2451628,-20.2418867
5ff7cb31b38af81a0c021d7b,0.01,241,17,2021-01-08T03:00:40.000Z,0.579,11.813,-40.2451644,-20.241885
5ff7cb31b38af81a0c021d7c,0.01,242,16,2021-01-08T03:00:41.000Z,0.568,10.741,-40.2451658,-20.2418858
5ff7cb31b38af81a0c021d7d,0.01,241,17,2021-01-08T03:00:42.000Z,0.558,9.55,-40.2451667,-20.2418854
5ff7cb31b38af81a0c021d7e,0.01,242,16,2021-01-08T03:00:44.000Z,0.545,7.617,-40.245167,-20.2418854
5ff7cb31b38af81a0c021d7f,0.02,243,16,2021-01-08T03:00:46.000Z,0.527,6.067,-40.2451666,-20.2418851
5ff7cb31b38af81a0c021d80,0.0,242,16,2021-01-08T03:00:47.000Z,0.523,5.387,-40.2451666,-20.241886
