_id,metadata.speed,metadata.bateria,metadata.numSV,metadata.dateUtcIso,metadata.accH,metadata.hMSL,metadata.lng,metadata.lat
5fecce33e9ff4e0678f7a2fa,0.01,240,10,2020-12-30T19:00:02.000Z,1.82,22.529,-40.2453701,-20.2421231
5fecce34e9ff4e0678f7a2fd,0.03,242,10,2020-12-30T19:00:03.000Z,1.977,21.899,-40.2453703,-20.242136
5fecce36e9ff4e0678f7a301,0.01,242,11,2020-12-30T19:00:05.000Z,1.959,19.424,-40.245376,-20.2421668
5fecce38e9ff4e0678f7a305,0.19,242,9,2020-12-30T19:00:07.000Z,1.854,18.436,-40.245394,-20.2421761
5fecce39e9ff4e0678f7a308,1.24,240,11,2020-12-30T19:00:08.000Z,1.903,18.173,-40.2453987,-20.2421826
5fecce3be9ff4e0678f7a30b,1.88,240,11,2020-12-30T19:00:10.000Z,2.137,17.811,-40.2454167,-20.2421915
5fecce3de9ff4e0678f7a30e,1.08,240,10,2020-12-30T19:00:12.000Z,2.286,17.987,-40.2454123,-20.2422091
5fecce3ee9ff4e0678f7a310,2.46,243,12,2020-12-30T19:00:13.000Z,2.344,17.611,-40.2454074,-20.2422219
5fecce40e9ff4e0678f7a314,0.15,242,11,2020-12-30T19:00:15.000Z,2.427,15.313,-40.2454015,-20.2422478
5fecce42e9ff4e0678f7a317,1.62,242,10,2020-12-30T19:00:16.000Z,2.445,15.647,-40.2453988,-20.2422623
5fecce43e9ff4e0678f7a31a,1.21,238,10,2020-12-30T19:00:17.000Z,2.111,15.622,-40.2453971,-20.2422743
5fecce44e9ff4e0678f7a31c,0.94,240,10,2020-12-30T19:00:18.000Z,1.927,15.574,-40.2453978,-20.2422862
5fecce45e9ff4e0678f7a31f,0.03,240,13,2020-12-30T19:00:19.000Z,1.535,15.769,-40.2453964,-20.2422832
5fecce46e9ff4e0678f7a322,0.07,242,13,2020-12-30T19:00:20.000Z,1.273,15.814,-40.2453954,-20.2422829
5fecce48e9ff4e0678f7a325,0.02,243,12,2020-12-30T19:00:21.000Z,1.181,15.878,-40.245395,-20.2422832
5fecce48e9ff4e0678f7a327,0.01,242,13,2020-12-30T19:00:22.000Z,1.07,16.308,-40.2453928,-20.2422821
5fecce4ae9ff4e0678f7a32a,0.05,242,12,2020-12-30T19:00:23.000Z,1.001,16.879,-40.2453867,-20.2422795
5fecce4ae9ff4e0678f7a32c,0.07,242,13,2020-12-30T19:00:24.000Z,1.004,17.794,-40.2453827,-20.2422761
5fecce4be9ff4e0678f7a32e,0.26,240,12,2020-12-30T19:00:25.000Z,1.046,18.177,-40.2453802,-20.2422772
5fecce4ce9ff4e0678f7a332,1.08,242,11,2020-12-30T19:00:26.000Z,0.884,17.889,-40.2453843,-20.2422875
5fecce4ee9ff4e0678f7a334,1.32,242,13,2020-12-30T19:00:27.000Z,0.868,17.689,-40.245384,-20.2422953
5fecce4fe9ff4e0678f7a337,1.38,242,13,2020-12-30T19:00:28.000Z,0.818,17.485,-40.24539,-20.2423081
5fecce50e9ff4e0678f7a339,0.78,243,12,2020-12-30T19:00:29.000Z,0.855,17.775,-40.245388,-20.2423198
5fecce51e9ff4e0678f7a33c,0.36,241,13,2020-12-30T19:00:30.000Z,0.805,17.539,-40.2453898,-20.2423236
