_id,metadata.speed,metadata.bateria,metadata.numSV,metadata.dateUtcIso,metadata.accH,metadata.hMSL,metadata.lng,metadata.lat
5feee493e9ff4e0678fb96c3,1.83,241,13,2021-01-01T09:00:02.000Z,0.168,21.065,-40.2444362,-20.2416737
5feee495e9ff4e0678fb96c4,1.82,240,13,2021-01-01T09:00:04.000Z,0.128,20.727,-40.2444163,-20.2416479
5feee497e9ff4e0678fb96c5,1.79,242,13,2021-01-01T09:00:05.000Z,0.121,20.658,-40.2444062,-20.2416356
5feee498e9ff4e0678fb96c6,1.75,241,13,2021-01-01T09:00:06.000Z,0.125,20.717,-40.2443958,-20.2416223
5feee499e9ff4e0678fb96c8,1.72,238,12,2021-01-01T09:00:07.000Z,0.131,20.54,-40.2443864,-20.2416103
5feee49ae9ff4e0678fb96c9,1.7,238,13,2021-01-01T09:00:08.000Z,0.138,20.43,-40.2443785,-20.2415977
5feee49be9ff4e0678fb96ca,1.45,242,13,2021-01-01T09:00:09.000Z,0.201,20.498,-40.2443717,-20.2415866
5feee49de9ff4e0678fb96cb,1.16,240,13,2021-01-01T09:00:10.000Z,0.189,20.764,-40.2443665,-20.2415764
5feee49de9ff4e0678fb96cc,0.98,238,13,2021-01-01T09:00:11.000Z,0.191,21.083,-40.2443609,-20.2415683
5feee49fe9ff4e0678fb96cd,0.51,242,14,2021-01-01T09:00:12.000Z,0.165,21.07,-40.2443582,-20.241563
5feee4a0e9ff4e0678fb96ce,0.33,238,13,2021-01-01T09:00:13.000Z,0.152,20.904,-40.2443574,-20.2415602
5feee4a1e9ff4e0678fb96cf,0.26,241,14,2021-01-01T09:00:14.000Z,0.167,20.934,-40.2443568,-20.2415579
5feee4a2e9ff4e0678fb96d0,0.13,238,14,2021-01-01T09:00:15.000Z,0.184,20.96,-40.2443558,-20.2415562
5feee4a3e9ff4e0678fb96d1,0.03,241,14,2021-01-01T09:00:16.000Z,0.19,21.015,-40.2443553,-20.2415557
5feee4a4e9ff4e0678fb96d2,0.07,241,14,2021-01-01T09:00:17.000Z,0.171,20.983,-40.2443555,-20.2415562
5feee4a5e9ff4e0678fb96d3,0.05,239,13,2021-01-01T09:00:18.000Z,0.19,20.985,-40.2443554,-20.2415565
5feee4a6e9ff4e0678fb96d4,0.01,239,14,2021-01-01T09:00:19.000Z,0.196,20.972,-40.2443556,-20.2415565
5feee4a7e9ff4e0678fb96d5,0.02,241,14,2021-01-01T09:00:20.000Z,0.198,20.968,-40.2443553,-20.2415564
5feee4a8e9ff4e0678fb96d6,0.0,241,14,2021-01-01T09:00:21.000Z,0.168,20.948,-40.2443557,-20.2415564
5feee4a9e9ff4e0678fb96d7,0.01,242,14,2021-01-01T09:00:22.000Z,0.165,20.955,-40.2443557,-20.2415564
5feee4aae9ff4e0678fb96d8,0.0,238,14,2021-01-01T09:00:23.000Z,0.157,20.982,-40.2443557,-20.2415564
5feee4abe9ff4e0678fb96d9,0.0,241,14,2021-01-01T09:00:24.000Z,0.15,20.997,-40.2443558,-20.2415563
5feee4ace9ff4e0678fb96da,0.01,241,13,2021-01-01T09:00:25.000Z,0.014,21.778,-40.2443566,-20.2415563
5feee4aee9ff4e0678fb96db,0.0,240,14,2021-01-01T09:00:27.000Z,0.156,21.054,-40.2443553,-20.2415559
5feee4b0e9ff4e0678fb96dc,0.0,241,13,2021-01-01T09:00:29.000Z,0.174,20.965,-40.2443554,-20.241556
5feee4b2e9ff4e0678fb96dd,0.01,240,13,2021-01-01T09:00:31.000Z,0.152,21.062,-40.2443552,-20.2415559
5feee4b4e9ff4e0678fb96de,0.0,242,13,2021-01-01T09:00:33.000Z,0.127,21.152,-40.2443554,-20.2415558
5feee4b6e9ff4e0678fb96df,0.01,241,14,2021-01-01T09:00:35.000Z,0.115,21.249,-40.2443553,-20.2415557
5feee4b9e9ff4e0678fb96e0,0.0,238,14,2021-01-01T09:00:37.000Z,0.128,21.256,-40.2443553,-20.2415557
5feee4bae9ff4e0678fb96e1,0.01,238,14,2021-01-01T09:00:39.000Z,0.145,21.203,-40.2443557,-20.2415564
