_id,metadata.speed,metadata.bateria,metadata.numSV,metadata.dateUtcIso,metadata.accH,metadata.hMSL,metadata.lng,metadata.lat
5fec421ee9ff4e0678f670bd,0.0,238,14,2020-12-30T09:02:20.000Z,0.401,21.793,-40.2454177,-20.2419273
5fec430fe9ff4e0678f67179,0.0,240,16,2020-12-30T09:06:21.000Z,0.386,18.004,-40.2454381,-20.2419676
5fec4400e9ff4e0678f67230,0.01,238,16,2020-12-30T09:10:20.000Z,0.539,23.615,-40.2455407,-20.2418933
5fec44f1e9ff4e0678f672ea,0.0,240,14,2020-12-30T09:14:22.000Z,0.993,30.135,-40.2454397,-20.2419101
5fec45e2e9ff4e0678f673a5,0.01,238,13,2020-12-30T09:18:25.000Z,1.016,21.958,-40.2455285,-20.2419598
5fec46b7e9ff4e0678f6744d,0.01,241,12,2020-12-30T09:21:57.000Z,0.627,21.119,-40.2454707,-20.2419359
5fec46b9e9ff4e0678f6744f,0.01,240,11,2020-12-30T09:21:59.000Z,0.96,21.605,-40.245469,-20.2419319
5fec46bae9ff4e0678f67451,0.02,238,10,2020-12-30T09:22:00.000Z,0.809,21.753,-40.2454685,-20.2419294
5fec46bbe9ff4e0678f67453,0.03,238,10,2020-12-30T09:22:01.000Z,0.784,21.862,-40.2454684,-20.2419284
5fec46bce9ff4e0678f67455,0.02,239,8,2020-12-30T09:22:02.000Z,1.058,22.102,-40.2454683,-20.2419277
5fec46bee9ff4e0678f67457,0.02,237,11,2020-12-30T09:22:04.000Z,0.981,22.414,-40.2454696,-20.2419303
5fec46bfe9ff4e0678f67459,0.02,240,13,2020-12-30T09:22:06.000Z,1.005,22.684,-40.2454716,-20.241928
5fec46c1e9ff4e0678f6745b,0.01,239,10,2020-12-30T09:22:08.000Z,1.139,22.996,-40.245473,-20.2419283
5fec46c3e9ff4e0678f6745d,0.04,238,12,2020-12-30T09:22:10.000Z,0.948,23.048,-40.2454735,-20.2419272
5fec46c4e9ff4e0678f6745f,0.02,238,11,2020-12-30T09:22:11.000Z,0.969,23.1,-40.2454739,-20.2419282
5fec46c6e9ff4e0678f67461,0.01,238,10,2020-12-30T09:22:13.000Z,1.068,23.129,-40.2454741,-20.2419257
5fec46c7e9ff4e0678f67463,0.01,240,11,2020-12-30T09:22:14.000Z,1.068,23.096,-40.2454745,-20.241925
5fec46c9e9ff4e0678f67466,0.01,239,8,2020-12-30T09:22:16.000Z,1.192,23.027,-40.2454752,-20.2419248
5fec46cae9ff4e0678f67467,0.0,237,12,2020-12-30T09:22:17.000Z,1.062,22.879,-40.2454752,-20.2419259
5fec46cbe9ff4e0678f67469,0.02,241,12,2020-12-30T09:22:18.000Z,1.013,22.9,-40.2454764,-20.2419249
5fec46cde9ff4e0678f6746c,0.02,241,14,2020-12-30T09:22:20.000Z,0.903,22.896,-40.2454785,-20.2419248
5fec46cfe9ff4e0678f6746f,0.01,239,12,2020-12-30T09:22:22.000Z,0.917,22.948,-40.2454784,-20.2419248
5fec46d1e9ff4e0678f67471,0.0,238,13,2020-12-30T09:22:24.000Z,0.947,22.972,-40.2454769,-20.2419225
5fec46d2e9ff4e0678f67473,0.01,240,14,2020-12-30T09:22:25.000Z,0.884,23.037,-40.2454761,-20.2419215
5fec46d4e9ff4e0678f67476,0.01,237,13,2020-12-30T09:22:27.000Z,0.884,22.824,-40.2454739,-20.2419192
5fec46d5e9ff4e0678f67478,0.01,237,15,2020-12-30T09:22:28.000Z,0.831,22.717,-40.245473,-20.2419184
5fec46d7e9ff4e0678f6747b,0.01,238,14,2020-12-30T09:22:30.000Z,0.826,22.699,-40.2454709,-20.2419188
5fec46d9e9ff4e0678f6747f,0.02,240,15,2020-12-30T09:22:32.000Z,0.734,22.695,-40.2454706,-20.2419235
5fec46dbe9ff4e0678f67481,0.01,241,14,2020-12-30T09:22:33.000Z,0.751,22.718,-40.2454702,-20.2419254
5fec46dce9ff4e0678f67483,0.01,241,17,2020-12-30T09:22:34.000Z,0.718,22.776,-40.2454696,-20.241929
5fec46dde9ff4e0678f67485,0.01,240,17,2020-12-30T09:22:35.000Z,0.678,22.853,-40.2454691,-20.2419339
5fec46dee9ff4e0678f67486,0.01,241,17,2020-12-30T09:22:36.000Z,0.677,22.912,-40.2454685,-20.2419359
5fec46e0e9ff4e0678f67489,0.01,239,17,2020-12-30T09:22:37.000Z,0.679,22.958,-40.2454689,-20.2419362
5fec46e1e9ff4e0678f6748a,0.01,240,17,2020-12-30T09:22:38.000Z,0.667,23.015,-40.2454692,-20.2419361
5fec46e2e9ff4e0678f6748d,0.01,240,16,2020-12-30T09:22:39.000Z,0.676,23.114,-40.2454693,-20.2419361
5fec46e3e9ff4e0678f6748e,0.01,238,17,2020-12-30T09:22:40.000Z,0.65,23.221,-40.245469,-20.2419361
5fec46e4e9ff4e0678f67490,0.01,239,17,2020-12-30T09:22:41.000Z,0.628,23.362,-40.2454686,-20.2419366
5fec46e5e9ff4e0678f67492,0.01,239,15,2020-12-30T09:22:42.000Z,0.637,23.517,-40.2454675,-20.2419378
5fec46e6e9ff4e0678f67493,0.01,241,16,2020-12-30T09:22:43.000Z,0.651,23.683,-40.2454661,-20.241939
5fec46e7e9ff4e0678f67495,0.01,240,15,2020-12-30T09:22:44.000Z,0.673,23.855,-40.2454649,-20.241941
5fec46e8e9ff4e0678f67496,0.01,240,14,2020-12-30T09:22:45.000Z,0.726,23.987,-40.245465,-20.2419419
5fec46e9e9ff4e0678f67498,0.01,237,15,2020-12-30T09:22:46.000Z,0.718,24.096,-40.2454654,-20.2419428
5fec46eae9ff4e0678f67499,0.01,240,15,2020-12-30T09:22:47.000Z,0.768,24.216,-40.245466,-20.2419428
5fec46ebe9ff4e0678f6749b,0.01,240,15,2020-12-30T09:22:48.000Z,0.911,24.347,-40.2454671,-20.2419428
5fec46ece9ff4e0678f6749d,0.01,238,14,2020-12-30T09:22:49.000Z,0.895,24.467,-40.245468,-20.2419427
