_id,metadata.speed,metadata.bateria,metadata.numSV,metadata.dateUtcIso,metadata.accH,metadata.hMSL,metadata.lng,metadata.lat
5ff3d632b38af81a0cfbe1d1,0.01,239,12,2021-01-05T03:00:01.000Z,0.374,18.195,-40.2453282,-20.2419931
5ff3d634b38af81a0cfbe1d5,0.01,240,13,2021-01-05T03:00:03.000Z,0.361,18.2,-40.2453274,-20.2419931
5ff3d636b38af81a0cfbe1d9,0.01,238,11,2021-01-05T03:00:05.000Z,0.393,18.162,-40.2453277,-20.2419935
5ff3d638b38af81a0cfbe1de,0.01,238,11,2021-01-05T03:00:07.000Z,0.437,18.144,-40.2453281,-20.2419934
5ff3d63ab38af81a0cfbe1e0,0.02,240,11,2021-01-05T03:00:08.000Z,0.44,18.158,-40.245328,-20.2419931
5ff3d63bb38af81a0cfbe1e3,0.0,241,12,2021-01-05T03:00:09.000Z,0.444,18.128,-40.2453283,-20.2419935
5ff3d63cb38af81a0cfbe1e6,0.03,238,13,2021-01-05T03:00:10.000Z,0.388,18.085,-40.2453284,-20.241994
5ff3d63db38af81a0cfbe1e9,0.01,241,11,2021-01-05T03:00:11.000Z,0.426,18.067,-40.2453283,-20.2419944
5ff3d63eb38af81a0cfbe1ec,0.01,239,11,2021-01-05T03:00:12.000Z,0.427,18.017,-40.2453283,-20.241995
5ff3d63fb38af81a0cfbe1ee,0.0,240,11,2021-01-05T03:00:13.000Z,0.366,17.99,-40.2453283,-20.2419949
5ff3d641b38af81a0cfbe1f1,0.02,239,11,2021-01-05T03:00:14.000Z,0.416,17.949,-40.2453282,-20.241995
5ff3d641b38af81a0cfbe1f3,0.0,238,12,2021-01-05T03:00:15.000Z,0.415,17.954,-40.2453282,-20.2419949
5ff3d642b38af81a0cfbe1f5,0.04,238,11,2021-01-05T03:00:16.000Z,0.425,17.889,-40.2453282,-20.2419954
5ff3d644b38af81a0cfbe1f8,0.01,241,13,2021-01-05T03:00:17.000Z,0.393,17.848,-40.2453281,-20.2419954
5ff3d645b38af81a0cfbe1fa,0.01,238,14,2021-01-05T03:00:18.000Z,0.417,17.821,-40.2453282,-20.2419956
5ff3d648b38af81a0cfbe1fb,0.03,238,11,2021-01-05T03:00:19.000Z,0.462,17.796,-40.2453282,-20.2419957
5ff3d648b38af81a0cfbe1fe,0.0,239,12,2021-01-05T03:00:20.000Z,0.455,17.792,-40.2453283,-20.2419959
5ff3d648b38af81a0cfbe202,0.01,240,11,2021-01-05T03:00:21.000Z,0.532,17.764,-40.2453281,-20.2419964
5ff3d64bb38af81a0cfbe204,0.03,242,11,2021-01-05T03:00:22.000Z,0.583,17.741,-40.2453279,-20.2419964
5ff3d64bb38af81a0cfbe207,0.02,238,10,2021-01-05T03:00:23.000Z,0.612,17.738,-40.245328,-20.2419966
5ff3d64bb38af81a0cfbe208,0.02,238,12,2021-01-05T03:00:24.000Z,0.622,17.735,-40.2453281,-20.2419967
5ff3d64cb38af81a0cfbe20b,0.01,238,11,2021-01-05T03:00:25.000Z,0.699,17.716,-40.245328,-20.241997
5ff3d64db38af81a0cfbe20e,0.01,242,12,2021-01-05T03:00:26.000Z,0.625,17.712,-40.2453277,-20.2419968
5ff3d64eb38af81a0cfbe212,0.0,242,13,2021-01-05T03:00:27.000Z,0.567,17.729,-40.2453276,-20.2419968
5ff3d64fb38af81a0cfbe213,0.02,242,15,2021-01-05T03:00:28.000Z,0.508,17.748,-40.2453277,-20.2419968
5ff3d650b38af81a0cfbe216,0.01,242,15,2021-01-05T03:00:29.000Z,0.449,17.78,-40.2453278,-20.2419966
5ff3d651b38af81a0cfbe218,0.01,239,13,2021-01-05T03:00:30.000Z,0.621,17.784,-40.2453279,-20.2419964
5ff3d653b38af81a0cfbe21c,0.01,239,15,2021-01-05T03:00:32.000Z,0.61,17.809,-40.2453281,-20.2419964
