_id,metadata.speed,metadata.bateria,metadata.numSV,metadata.dateUtcIso,metadata.accH,metadata.hMSL,metadata.lng,metadata.lat
5fffb3b7eafd664974c03b7e,0.64,242,14,2021-01-14T03:00:01.000Z,0.016,20.635,-40.2437219,-20.2416045
5fffb3b9eafd664974c03b80,0.68,239,13,2021-01-14T03:00:03.000Z,0.014,20.681,-40.2437295,-20.2415957
5fffb3bbeafd664974c03b81,1.3,242,14,2021-01-14T03:00:05.000Z,0.015,20.648,-40.2437368,-20.241576
5fffb3bdeafd664974c03b82,1.2,238,13,2021-01-14T03:00:07.000Z,0.014,20.636,-40.2437319,-20.2415526
5fffb3beeafd664974c03b83,1.01,241,14,2021-01-14T03:00:09.000Z,0.015,20.668,-40.2437195,-20.2415376
5fffb3c0eafd664974c03b84,0.99,240,13,2021-01-14T03:00:11.000Z,0.018,20.686,-40.2437025,-20.2415288
5fffb3c2eafd664974c03b85,0.44,239,12,2021-01-14T03:00:13.000Z,0.021,20.671,-40.2436896,-20.241524
5fffb3c4eafd664974c03b86,0.85,242,14,2021-01-14T03:00:15.000Z,0.017,20.666,-40.2436923,-20.2415261
5fffb3c4eafd664974c03b87,1.31,242,13,2021-01-14T03:00:16.000Z,0.019,20.653,-40.2437011,-20.2415332
5fffb3c6eafd664974c03b88,1.39,242,15,2021-01-14T03:00:17.000Z,0.02,20.715,-40.243712,-20.2415405
5fffb3c7eafd664974c03b89,1.36,242,14,2021-01-14T03:00:18.000Z,0.018,20.641,-40.2437234,-20.2415464
5fffb3c9eafd664974c03b8a,1.11,242,15,2021-01-14T03:00:19.000Z,0.017,20.67,-40.2437341,-20.2415498
5fffb3caeafd664974c03b8b,1.05,242,13,2021-01-14T03:00:20.000Z,0.014,20.701,-40.2437439,-20.2415514
5fffb3cbeafd664974c03b8c,1.45,242,14,2021-01-14T03:00:21.000Z,0.016,20.707,-40.2437566,-20.2415517
5fffb3cceafd664974c03b8d,1.81,240,15,2021-01-14T03:00:22.000Z,0.015,20.74,-40.2437718,-20.2415475
5fffb3cdeafd664974c03b8e,2.03,240,14,2021-01-14T03:00:23.000Z,0.015,20.715,-40.2437886,-20.2415392
5fffb3ceeafd664974c03b8f,2.09,240,15,2021-01-14T03:00:24.000Z,0.015,20.744,-40.2438052,-20.2415291
5fffb3d0eafd664974c03b90,2.15,242,15,2021-01-14T03:00:25.000Z,0.015,20.757,-40.2438217,-20.241518
5fffb3d1eafd664974c03b91,2.16,240,14,2021-01-14T03:00:26.000Z,0.014,20.759,-40.243838,-20.2415064
5fffb3d2eafd664974c03b92,2.25,242,15,2021-01-14T03:00:27.000Z,0.014,20.761,-40.2438549,-20.2414937
5fffb3d3eafd664974c03b93,2.22,241,14,2021-01-14T03:00:28.000Z,0.014,20.78,-40.2438713,-20.2414804
5fffb3d4eafd664974c03b94,2.01,242,15,2021-01-14T03:00:29.000Z,0.014,20.79,-40.2438859,-20.2414678
5fffb3d5eafd664974c03b95,1.93,240,14,2021-01-14T03:00:30.000Z,0.014,20.8,-40.2438997,-20.2414557
5fffb3d6eafd664974c03b96,2.16,241,14,2021-01-14T03:00:31.000Z,0.014,20.812,-40.2439141,-20.2414427
5fffb3d7eafd664974c03b97,2.33,242,13,2021-01-14T03:00:32.000Z,0.014,20.831,-40.2439303,-20.2414285
5fffb3d9eafd664974c03b98,2.55,242,14,2021-01-14T03:00:33.000Z,0.014,20.802,-40.2439472,-20.2414125
5fffb3daeafd664974c03b99,2.69,242,14,2021-01-14T03:00:34.000Z,0.014,20.813,-40.2439652,-20.2413957
5fffb3dbeafd664974c03b9a,2.68,242,13,2021-01-14T03:00:35.000Z,0.014,20.825,-40.243983,-20.2413784
5fffb3dceafd664974c03b9b,2.41,240,15,2021-01-14T03:00:36.000Z,0.014,20.844,-40.2439995,-20.2413622
5fffb3ddeafd664974c03b9c,2.16,241,14,2021-01-14T03:00:37.000Z,0.014,20.881,-40.2440142,-20.2413475
5fffb3deeafd664974c03b9d,2.21,242,14,2021-01-14T03:00:38.000Z,0.014,20.869,-40.2440283,-20.2413329
5fffb3dfeafd664974c03b9e,2.34,240,15,2021-01-14T03:00:40.000Z,0.014,20.911,-40.2440568,-20.2413016
5fffb3e1eafd664974c03b9f,2.48,240,14,2021-01-14T03:00:41.000Z,0.014,20.925,-40.2440724,-20.2412852
5fffb3e2eafd664974c03ba1,2.5,242,15,2021-01-14T03:00:42.000Z,0.014,20.951,-40.2440897,-20.2412697
5fffb3e3eafd664974c03ba2,2.55,240,15,2021-01-14T03:00:43.000Z,0.014,20.968,-40.2441085,-20.2412555
5fffb3e4eafd664974c03ba3,2.38,240,15,2021-01-14T03:00:43.000Z,0.014,20.996,-40.2441485,-20.2412307
5fffb3e5eafd664974c03ba4,2.15,241,14,2021-01-14T03:00:46.000Z,0.014,21.026,-40.2441669,-20.2412204
5fffb3e6eafd664974c03ba5,1.98,239,13,2021-01-14T03:00:47.000Z,0.014,21.024,-40.2441838,-20.2412111
5fffb3e7eafd664974c03ba6,1.7,240,14,2021-01-14T03:00:48.000Z,0.014,21.052,-40.2441986,-20.2412025
5fffb3e8eafd664974c03ba7,1.5,240,14,2021-01-14T03:00:49.000Z,0.015,21.051,-40.2442112,-20.2411952
5fffb3e9eafd664974c03ba9,1.37,242,13,2021-01-14T03:00:50.000Z,0.015,21.061,-40.2442226,-20.2411886
5fffb3eaeafd664974c03baa,1.18,239,13,2021-01-14T03:00:51.000Z,0.017,21.071,-40.2442329,-20.241183
5fffb3eceafd664974c03bab,0.97,242,14,2021-01-14T03:00:53.000Z,0.017,21.114,-40.2442495,-20.241173
5fffb3eeeafd664974c03bac,0.66,240,13,2021-01-14T03:00:55.000Z,0.015,21.124,-40.2442615,-20.241165
5fffb3f0eafd664974c03bae,0.68,240,13,2021-01-14T03:00:57.000Z,0.014,21.112,-40.2442718,-20.2411576
5fffb3f2eafd664974c03baf,0.38,240,13,2021-01-14T03:00:59.000Z,0.017,21.128,-40.2442793,-20.2411523
5fffb3f3eafd664974c03bb0,0.04,240,13,2021-01-14T03:01:01.000Z,0.017,21.112,-40.2442809,-20.2411513
5fffb3f5eafd664974c03bb1,0.04,238,13,2021-01-14T03:01:03.000Z,0.017,21.114,-40.2442809,-20.2411512
5fffb3f7eafd664974c03bb2,0.74,242,13,2021-01-14T03:01:05.000Z,0.018,21.096,-40.2442767,-20.2411542
5fffb3f9eafd664974c03bb3,1.45,240,12,2021-01-14T03:01:07.000Z,0.017,21.111,-40.2442573,-20.2411672
5fffb3faeafd664974c03bb4,2.05,240,13,2021-01-14T03:01:09.000Z,0.017,21.07,-40.2442277,-20.2411866
5fffb3fdeafd664974c03bb6,2.17,242,14,2021-01-14T03:01:11.000Z,0.014,21.044,-40.2441896,-20.2412003
5fffb3feeafd664974c03bb8,2.01,240,13,2021-01-14T03:01:12.000Z,0.014,21.039,-40.2441696,-20.2412005
5fffb3ffeafd664974c03bba,1.8,242,14,2021-01-14T03:01:13.000Z,0.014,21.047,-40.2441537,-20.2411931
5fffb400eafd664974c03bbb,1.64,239,14,2021-01-14T03:01:14.000Z,0.014,21.015,-40.2441435,-20.2411812
5fffb402eafd664974c03bbc,1.49,241,14,2021-01-14T03:01:15.000Z,0.014,21.047,-40.2441396,-20.2411674
5fffb403eafd664974c03bbd,1.3,242,13,2021-01-14T03:01:16.000Z,0.014,21.08,-40.244141,-20.2411554
5fffb404eafd664974c03bbe,1.12,242,13,2021-01-14T03:01:17.000Z,0.014,21.038,-40.2441455,-20.2411458
5fffb405eafd664974c03bbf,0.72,242,14,2021-01-14T03:01:18.000Z,0.014,21.045,-40.2441508,-20.24114
5fffb406eafd664974c03bc0,0.27,242,14,2021-01-14T03:01:19.000Z,0.014,21.062,-40.2441529,-20.241137
5fffb407eafd664974c03bc1,0.6,239,14,2021-01-14T03:01:20.000Z,0.014,21.069,-40.2441516,-20.2411397
5fffb409eafd664974c03bc2,1.25,242,13,2021-01-14T03:01:21.000Z,0.014,21.053,-40.2441489,-20.2411492
5fffb40aeafd664974c03bc3,1.54,241,13,2021-01-14T03:01:22.000Z,0.015,21.045,-40.2441459,-20.241162
5fffb40beafd664974c03bc4,1.87,240,13,2021-01-14T03:01:23.000Z,0.015,21.027,-40.2441412,-20.2411776
5fffb40ceafd664974c03bc5,2.12,241,14,2021-01-14T03:01:24.000Z,0.014,20.994,-40.2441337,-20.2411948
5fffb40eeafd664974c03bc6,2.58,240,15,2021-01-14T03:01:25.000Z,0.014,20.931,-40.2441098,-20.2412321
5fffb40feafd664974c03bc7,2.69,243,15,2021-01-14T03:01:27.000Z,0.014,20.915,-40.2440967,-20.2412529
5fffb410eafd664974c03bc8,2.78,239,15,2021-01-14T03:01:28.000Z,0.014,20.901,-40.2440831,-20.2412741
5fffb412eafd664974c03bc9,2.84,240,15,2021-01-14T03:01:28.000Z,0.014,20.865,-40.2440538,-20.2413171
